YEAR,TEAM,SEED,ROUND,K TEMPO,KADJ T,K OFF,KO RANK,KADJ O,K DEF,KD RANK,KADJ D,KADJ EM,BADJ EM,BADJ O,BADJ D,BARTHAG,GAMES,W,L,WIN%,EFG%,EFG%D,FTR,FTRD,TOV%,TOV%D,OREB%,DREB%,OP OREB%,OP DREB%,RAW T,2PT%,2PT%D,3PT%,3PT%D,BLK%,BLKED%,AST%,OP AST%,2PTR,3PTR,2PTRD,3PTRD,BADJ T,AVG HGT,EFF HGT,EXP,TALENT,FT%,OP FT%,PPPO,PPPD,ELITE SOS,WAB,EFGD% RANK,BADJT RANK,TEAM NO,TR RANK,TR RATING,V 1-25 WINS,V 1-25 LOSS,V 26-50 WINS,V 26-50 LOSS,V 51-100 WINS,V 51-100 LOSS,HI,LO,LAST,SOS RANK,SOS RATING,SOS HI,SOS LO,SOS LAST,LUCK RANK,LUCK RATING,LUCK V 1-25 WINS,LUCK V 1-25 LOSS,LUCK V 26-50 WINS,LUCK V 26-50 LOSS,LUCK V 51-100 WINS,LUCK V 51-100 LOSS,LUCK HI,LUCK LO,LUCK LAST,CONSISTENCY RANK,CONSISTENCY TR RATING,CONSISTENCY V 1-25 WINS,CONSISTENCY V 1-25 LOSS,CONSISTENCY V 26-50 WINS,CONSISTENCY V 26-50 LOSS,CONSISTENCY V 51-100 WINS,CONSISTENCY V 51-100 LOSS,CONSISTENCY HI,CONSISTENCY LO,CONSISTENCY LAST
2016,Hampton,16,64,71.8773,71.2725,102.131,209,99.7519,100.925,106,106.561,-6.80879,-8.9,98.0,106.9,0.269,30,20,10,66.66667,47.2,48.0,42.0,36.4,18.9,16.9,34.9,72.6,27.4,65.1,71.9,47.6,47.2,30.9,33.2,9.0,10.0,47.7,41.5,65.3,34.7,67.4,32.6,72.1,76.047,78.994,2.293,4.609,65.4,72.7,1.022,1.009,8.629,-6.3,87,54,585,255,-6.1,0,1,0,0,0,2,177,282,255,323,-7.5,125,327,323,9,3.9,3,2,1,2,1,1,6,333,9,298,11.6,0,0,1,0,2,3,107,333,298
2016,Hawaii,13,32,71.2522,70.5206,107.946,91,108.243,92.6195,6,96.5071,11.736,11.4,107.3,95.9,0.784,30,25,5,83.33333,52.5,44.9,46.3,39.3,18.4,19.9,30.9,73.3,26.7,69.1,71.3,54.6,43.8,32.8,31.3,10.4,7.6,60.3,49.0,60.4,39.6,66.4,33.6,71.4,77.367,80.763,2.152,15.446,68.6,70.7,1.078,0.927,13.153,0.8,15,65,584,89,6.1,0,1,0,0,1,1,82,139,88,165,-1.3,108,302,165,31,2.8,2,0,1,3,4,1,9,349,31,191,10.3,8,3,3,2,1,0,43,349,190
2016,Holy Cross,16,64,64.729,63.6033,99.1292,264,97.0369,105.656,220,108.525,-11.4879,-10.3,97.3,107.6,0.239,33,14,19,42.42424,47.9,53.2,36.1,33.8,16.6,20.0,23.6,70.4,29.6,76.4,64.7,47.1,52.2,32.7,36.5,8.0,9.4,62.3,59.3,59.6,40.4,58.8,41.2,64.6,76.3,79.578,1.649,5.623,69.3,72.3,0.991,1.057,9.645,-14.5,314,337,583,268,-7.0,0,1,0,0,0,1,231,298,268,247,-4.0,159,286,248,82,1.3,0,0,0,4,1,0,21,277,82,316,12.0,0,3,0,0,1,1,17,319,315
2016,Indiana,5,16,68.7995,67.7325,119.203,2,120.855,100.165,92,98.0589,22.7957,22.1,120.1,98.0,0.912,32,25,7,78.125,58.6,49.5,33.3,29.3,19.8,18.9,37.7,71.3,28.7,62.3,68.8,56.1,48.7,41.5,34.3,10.0,8.8,54.7,47.0,59.1,40.9,68.6,31.4,69.3,77.368,80.228,1.749,68.041,72.3,66.6,1.191,0.998,23.197,3.2,155,158,582,12,17.3,4,2,4,2,4,0,6,25,12,28,8.2,11,266,28,230,-0.8,2,1,0,0,4,0,119,344,231,273,11.3,2,0,1,1,2,0,84,317,271
2016,Iona,13,64,72.3431,71.7927,109.763,63,110.602,100.984,108,102.768,7.8333,6.1,108.9,102.8,0.66,32,22,10,68.75,53.8,48.5,32.5,36.2,17.6,19.4,29.4,68.7,31.3,70.6,72.3,52.3,45.8,37.2,35.5,10.7,8.5,60.7,53.4,55.8,44.2,63.9,36.1,72.6,76.593,79.763,2.184,8.384,71.2,69.5,1.096,1.014,13.931,-3.6,107,38,581,98,5.4,0,0,0,1,2,5,64,119,98,125,0.4,6,143,125,155,0.2,3,2,0,1,0,1,43,326,155,125,9.7,5,1,0,0,4,4,22,347,125
2016,Iowa,7,32,69.2986,68.812,112.194,32,116.298,99.144,73,94.9421,21.3563,21.2,116.0,94.8,0.911,31,21,10,67.74194,51.8,47.4,33.4,25.2,15.0,18.9,32.3,68.6,31.4,67.7,69.3,48.7,48.0,38.2,31.0,12.8,7.5,58.0,53.2,64.9,35.1,61.3,38.7,70.0,78.494,82.096,2.125,54.413,71.9,68.1,1.122,0.988,29.23,2.0,68,120,580,20,15.2,5,4,3,3,3,1,11,49,20,14,9.5,1,320,13,228,-0.8,1,1,2,1,0,3,42,321,229,290,11.5,0,1,0,0,2,1,86,331,290
2016,Iowa St.,4,16,71.7188,71.0322,112.951,22,121.033,103.652,168,99.9576,21.0754,21.5,120.4,98.9,0.906,32,21,11,65.625,56.8,49.5,25.5,24.2,16.0,17.1,27.3,69.3,30.7,72.7,71.7,56.7,49.0,38.0,33.6,10.1,7.0,53.0,50.1,65.0,35.0,64.3,35.7,72.3,77.43,79.856,2.427,63.044,70.6,68.5,1.129,1.034,34.953,3.6,155,47,579,22,14.8,3,6,2,3,7,2,9,26,22,7,10.6,4,99,7,169,0.0,1,0,4,2,4,3,47,197,168,9,7.8,3,1,1,2,4,0,9,313,9
2016,Kansas,1,8,69.2473,68.811,114.369,15,120.379,96.1366,29,90.575,29.804,29.2,120.5,91.3,0.961,33,29,4,87.87879,55.9,45.3,39.0,37.2,17.8,19.1,32.2,71.2,28.8,67.8,69.2,52.2,43.3,42.2,33.0,10.2,8.8,54.9,48.7,66.6,33.4,67.8,32.2,70.1,77.281,80.733,1.863,80.776,70.6,71.9,1.141,0.961,35.686,11.6,24,115,578,1,21.2,7,3,5,0,9,1,1,7,1,1,11.8,1,209,1,44,2.3,1,0,3,0,6,0,35,321,44,197,10.4,6,1,2,0,3,0,25,249,197
2016,Kentucky,4,32,68.1451,66.9955,116.122,8,122.508,99.1131,70,97.3082,25.1996,26.5,122.3,95.8,0.943,34,26,8,76.47059,53.7,44.9,38.3,41.4,16.1,17.9,37.8,68.3,31.7,62.2,68.1,52.8,43.0,37.0,33.0,13.9,7.5,50.5,39.8,68.6,31.4,70.2,29.8,68.0,76.716,81.335,0.956,92.397,68.3,69.9,1.157,0.991,28.159,5.0,15,233,577,9,18.0,4,3,3,0,11,4,2,26,9,16,9.2,5,170,20,250,-1.2,3,0,2,1,3,2,41,307,274,260,11.1,0,0,1,0,5,1,84,344,273
2016,Little Rock,12,32,64.0516,63.2633,108.823,75,108.951,93.1235,8,95.6244,13.3265,11.3,106.9,95.6,0.783,31,27,4,87.09677,52.4,45.1,31.4,38.3,15.9,21.4,26.9,69.9,30.1,73.1,64.1,49.4,45.1,38.7,30.1,9.9,7.7,51.5,51.8,65.3,34.7,60.0,40.0,63.9,76.067,79.842,2.35,0.475,73.2,69.0,1.088,0.934,13.219,2.1,18,345,576,83,6.3,0,0,0,0,4,1,74,250,89,137,-0.4,118,347,141,2,4.6,0,0,0,1,6,1,1,343,2,92,9.4,0,1,0,0,1,0,34,343,78
2016,Maryland,5,16,66.9454,67.2907,112.511,26,116.294,99.0853,69,95.5806,20.7136,18.7,115.1,96.4,0.885,32,24,8,75.0,55.6,46.7,35.7,26.9,19.1,16.5,30.2,70.5,29.5,69.8,67.0,55.2,45.7,37.6,32.3,14.0,8.4,52.9,47.4,62.2,37.8,64.4,35.6,68.0,79.102,82.268,1.774,87.245,75.9,70.0,1.124,0.988,28.313,4.0,44,233,575,19,15.2,3,5,2,2,9,0,10,26,19,17,9.2,10,236,16,81,1.3,1,0,0,0,3,0,14,144,81,175,10.2,1,0,1,1,3,0,46,244,175
2016,Miami FL,3,16,66.1954,65.897,113.767,19,118.848,101.002,110,95.9995,22.848,23.4,118.8,95.4,0.926,32,25,7,78.125,53.9,48.0,40.0,28.8,16.0,17.5,30.5,70.8,29.2,69.5,66.2,53.4,46.9,36.6,33.6,9.0,7.3,49.0,46.2,65.9,34.1,70.2,29.8,67.2,77.696,81.429,2.218,66.635,75.1,70.7,1.138,1.006,32.355,6.9,87,268,574,14,16.2,3,3,10,1,5,2,10,29,14,10,10.1,7,292,10,59,2.0,0,0,3,1,4,0,25,182,59,263,11.2,2,0,1,1,4,3,55,311,262
2016,Michigan,11,64,65.9924,65.9134,112.432,28,115.094,102.956,150,100.54,14.5538,15.0,114.7,99.7,0.834,33,21,12,63.63636,55.0,51.2,28.4,26.8,14.7,17.7,24.4,73.7,26.3,75.6,66.0,52.9,50.7,38.4,34.7,5.9,9.6,56.7,53.6,55.5,44.5,63.3,36.7,66.5,77.95,80.46,1.418,54.482,73.9,72.9,1.124,1.03,29.236,0.8,243,300,573,36,11.9,3,10,1,1,4,1,18,65,36,21,8.5,9,307,21,114,0.7,2,0,0,1,4,2,56,322,114,339,12.9,0,0,0,0,1,1,56,350,340
2016,Michigan St.,2,64,66.9044,66.3201,118.21,3,123.022,93.8883,12,93.3408,29.6807,26.6,121.4,94.8,0.945,34,29,5,85.29412,56.0,42.6,30.0,34.0,17.5,14.2,37.2,75.8,24.2,62.8,66.9,51.1,41.3,43.4,30.2,13.2,8.4,71.4,48.7,64.7,35.3,67.5,32.5,67.6,77.182,80.048,1.818,59.574,73.0,71.7,1.183,0.94,26.632,7.2,2,250,572,2,20.9,6,3,3,1,7,1,1,16,2,11,10.0,1,267,12,163,0.1,3,0,1,0,6,0,24,252,192,148,9.9,0,0,0,0,7,0,10,252,161
2016,Middle Tennessee,15,32,69.2026,67.5556,104.147,175,103.144,98.3849,54,99.21,3.93408,3.7,102.2,98.5,0.605,31,22,9,70.96774,51.8,48.5,35.7,42.8,17.2,19.4,28.2,74.5,25.5,71.8,69.2,48.2,47.2,38.9,34.1,9.7,7.5,50.3,49.3,64.3,35.7,66.2,33.8,68.6,76.546,79.073,1.752,8.754,60.7,66.8,1.041,0.982,12.345,-3.2,107,193,571,134,1.7,0,0,0,1,0,3,113,180,134,167,-1.4,17,190,167,10,3.7,0,0,0,2,3,2,7,276,10,60,9.0,0,1,1,1,5,2,12,248,60
2016,North Carolina,1,2,70.7158,71.0747,116.284,6,121.139,98.6807,59,93.1009,28.0379,25.8,120.1,94.3,0.942,34,28,6,82.35294,52.1,47.4,32.2,29.7,15.4,18.6,39.8,70.1,29.9,60.2,70.7,53.9,43.7,31.4,36.0,11.3,6.5,58.5,45.7,73.3,26.7,64.4,35.6,72.3,77.842,81.623,1.854,90.938,73.8,69.9,1.164,0.984,32.034,8.5,68,47,570,3,20.4,4,3,8,2,8,1,1,11,3,5,10.9,1,116,5,144,0.3,2,0,2,0,4,2,51,312,145,32,8.5,3,0,1,1,5,2,5,302,31
2016,Northern Iowa,11,32,63.7045,62.3968,105.503,132,108.298,98.1641,51,98.2039,10.0945,11.2,108.8,97.6,0.777,33,21,12,63.63636,53.3,48.6,32.8,23.6,15.2,18.7,17.8,72.8,27.2,82.2,63.7,51.5,48.5,37.2,32.6,7.8,9.1,50.7,52.3,57.7,42.3,61.1,38.9,63.4,76.842,79.442,2.207,36.74,75.4,72.3,1.057,0.985,21.49,-2.1,109,346,569,80,6.7,4,1,0,1,4,2,53,103,79,88,3.3,24,141,88,117,0.7,0,0,2,2,1,1,16,336,117,340,12.9,1,0,4,0,6,1,16,348,339
2016,Notre Dame,6,8,65.4047,64.933,115.106,10,119.69,107.796,269,103.709,15.9813,14.9,118.4,103.5,0.824,32,21,11,65.625,53.5,49.2,33.2,26.9,14.8,14.8,32.8,68.7,31.3,67.2,65.4,52.5,45.5,36.9,37.6,9.9,8.2,49.6,52.1,65.5,34.5,65.8,34.2,65.9,77.594,80.614,1.721,76.873,73.5,72.0,1.153,1.075,31.682,2.3,134,316,568,34,12.2,5,5,2,4,3,2,21,35,35,19,9.1,13,301,18,83,1.3,0,2,1,0,4,3,40,303,83,196,10.4,1,1,3,1,2,3,49,264,196
2016,Oklahoma,2,4,71.2898,69.8681,111.285,39,117.285,97.6891,43,92.4357,24.849,24.8,117.6,92.8,0.938,32,25,7,78.125,54.5,46.4,33.6,27.3,18.0,17.6,30.5,70.2,29.8,69.5,71.3,48.1,44.0,42.6,34.0,12.7,9.2,52.6,41.8,59.3,40.7,65.0,35.0,71.1,77.014,80.385,2.158,57.714,72.8,67.8,1.114,0.976,35.834,8.0,35,83,567,10,17.8,5,4,5,1,7,2,3,22,10,4,11.2,1,98,4,71,1.5,0,0,2,3,3,1,24,326,71,34,8.5,4,3,1,0,2,0,4,326,34
2016,Oregon,1,8,69.4792,68.0532,112.707,23,119.63,99.622,83,96.8455,22.7847,20.8,117.7,96.9,0.904,33,27,6,81.81818,52.3,49.0,40.2,32.3,16.3,20.6,34.6,68.7,31.3,65.4,69.5,52.2,46.2,35.1,36.4,15.3,8.3,49.9,53.3,66.1,33.9,66.2,33.8,69.1,78.112,80.387,1.495,51.771,71.5,70.3,1.126,0.995,27.638,6.7,125,165,566,24,14.1,2,0,8,1,9,4,23,45,24,35,7.7,34,287,35,20,3.2,4,0,6,2,1,1,15,148,20,236,10.8,1,0,2,1,3,3,24,253,236
2016,Oregon St.,7,64,68.5821,67.1452,104.95,149,110.836,102.881,148,98.3992,12.4371,11.7,109.8,98.1,0.785,30,18,12,60.0,49.9,49.4,37.2,39.3,16.8,19.5,29.4,67.7,32.3,70.6,68.6,47.1,49.5,37.3,32.8,9.6,9.9,52.8,58.4,68.2,31.8,61.0,39.0,68.0,77.982,81.543,1.608,44.404,68.1,69.0,1.05,1.029,30.461,0.3,148,233,565,70,7.8,1,3,3,5,7,4,59,92,70,48,6.9,42,329,48,42,2.5,1,1,2,3,3,1,27,184,42,58,9.0,2,0,1,2,3,2,47,344,58
2016,Pittsburgh,10,64,66.4386,65.557,112.668,25,115.484,102.873,147,99.2827,16.2013,17.1,115.3,98.2,0.864,31,20,11,64.51613,51.3,50.5,36.6,32.6,17.4,17.1,37.4,72.5,27.5,62.6,66.4,50.7,48.7,35.1,35.8,9.4,8.5,62.9,54.9,69.2,30.8,65.7,34.3,66.6,78.609,80.759,2.072,57.184,75.8,66.4,1.131,1.026,31.513,1.8,201,294,564,31,12.8,1,7,6,2,2,2,15,41,31,24,8.4,21,330,25,187,-0.2,0,0,2,1,5,2,89,272,186,286,11.4,2,1,3,2,3,3,12,330,285
2016,Providence,9,32,69.85,68.4903,104.928,150,109.321,98.7422,60,95.7275,13.5932,13.8,108.9,95.1,0.826,33,23,10,69.69697,48.1,48.8,37.7,27.8,16.3,20.7,30.9,69.8,30.2,69.1,69.8,48.1,49.2,32.1,32.1,9.2,8.8,63.0,51.2,63.1,36.9,66.4,33.6,69.5,77.805,80.423,1.133,59.887,72.7,71.7,1.047,0.987,31.166,3.3,115,146,563,51,9.5,2,5,5,2,4,2,39,77,51,43,7.2,29,228,43,12,3.6,0,2,0,4,1,2,1,174,12,117,9.6,2,0,1,0,2,2,12,219,117
2016,Purdue,5,64,67.8939,67.5995,114.086,16,117.0,94.9121,20,92.4061,24.5939,23.8,116.6,92.8,0.933,34,26,8,76.47059,53.7,44.3,35.1,27.7,17.5,13.8,35.3,76.7,23.3,64.7,67.9,52.9,43.0,36.8,31.3,11.6,7.9,64.0,51.3,64.5,35.5,67.0,33.0,68.8,78.542,82.518,1.518,66.451,74.2,70.7,1.141,0.948,26.889,4.4,6,183,562,8,18.1,3,5,6,2,4,0,2,19,8,13,9.7,3,267,15,236,-0.9,1,0,1,0,4,1,42,272,211,136,9.8,0,0,0,0,4,0,14,277,152
2016,Saint Joseph's,8,32,70.4815,70.3117,109.969,58,113.435,98.8604,62,98.7988,14.6358,16.1,113.0,96.9,0.854,34,27,7,79.41176,51.3,47.9,37.7,24.5,14.3,16.2,28.3,74.2,25.8,71.7,70.5,52.5,48.9,32.7,31.0,9.3,6.9,55.5,49.7,64.3,35.7,58.7,41.3,71.2,76.953,79.218,1.79,41.08,71.3,69.1,1.097,0.988,21.526,3.4,83,78,561,47,9.9,0,1,3,2,8,3,45,123,49,75,4.7,35,251,78,13,3.5,1,2,3,1,2,1,3,194,19,220,10.6,4,3,0,0,2,1,49,296,205
2016,Seton Hall,6,64,70.6797,69.4734,105.725,130,111.433,95.663,26,93.7641,17.6691,18.7,111.2,92.5,0.893,33,25,8,75.75758,50.2,45.3,40.6,33.7,19.5,19.2,35.0,69.3,30.7,65.0,70.7,49.1,44.3,35.3,31.6,11.7,9.9,51.3,50.9,70.4,29.6,66.9,33.1,70.3,77.746,80.19,1.139,62.243,66.6,67.9,1.055,0.956,30.728,5.3,24,107,560,37,11.6,4,3,2,3,8,1,37,98,37,38,7.4,35,278,38,19,3.3,2,0,4,2,3,2,17,294,18,110,9.5,0,1,0,0,6,0,61,300,110
2016,South Dakota St.,12,64,68.629,68.2819,110.364,51,110.826,100.037,90,101.245,9.58182,9.8,110.5,100.7,0.744,31,24,7,77.41935,51.4,47.7,40.6,39.7,17.1,17.1,32.4,74.5,25.5,67.6,68.6,49.7,46.8,36.2,33.1,5.7,10.4,44.2,47.3,63.2,36.8,67.7,32.3,69.3,76.548,79.676,1.889,12.379,74.2,72.1,1.105,1.002,12.136,-1.2,77,158,559,94,5.6,0,0,0,0,0,1,47,97,94,150,-0.8,92,315,150,60,1.9,2,1,1,2,4,1,17,173,60,47,8.9,2,3,4,0,5,2,43,245,47
2016,Southern,16,68,69.4786,68.9507,102.543,202,100.906,99.7801,85,106.217,-5.31079,-6.0,100.0,106.0,0.339,31,19,12,61.29032,48.7,47.7,38.7,39.7,16.3,19.5,28.2,68.3,31.7,71.8,69.5,47.4,47.5,34.5,32.0,9.1,8.0,41.0,48.7,70.5,29.5,64.4,35.6,69.6,75.812,79.023,2.059,3.311,67.3,66.6,1.025,0.998,8.427,-8.1,77,142,558,247,-5.5,0,0,0,0,1,2,204,297,247,327,-7.7,34,330,327,51,2.1,1,2,0,0,4,1,3,278,51,238,10.8,0,0,2,1,3,4,65,315,238
2016,Stephen F. Austin,14,32,69.1402,67.4268,115.066,11,111.339,93.0518,7,96.9336,14.405,10.9,108.5,97.6,0.772,28,23,5,82.14286,55.5,49.6,33.9,40.1,18.2,25.9,33.5,70.3,29.7,66.5,69.1,55.1,49.5,37.5,33.2,9.3,6.9,64.4,52.3,63.6,36.4,69.4,30.6,68.4,74.908,78.024,2.171,0.458,74.4,67.1,1.15,0.929,9.477,-1.2,162,208,557,52,9.4,0,0,0,1,0,3,46,141,52,200,-2.3,1,258,200,225,-0.8,3,0,0,1,5,0,153,290,226,330,12.3,3,0,2,0,1,1,101,339,330
2016,Stony Brook,13,64,67.5992,66.9582,111.257,41,107.481,95.9682,27,98.9433,8.53773,7.4,106.1,98.7,0.697,30,24,6,80.0,53.2,47.3,32.5,27.6,17.2,18.5,34.4,74.2,25.8,65.6,67.6,51.9,45.2,37.5,34.2,12.3,6.3,58.0,47.6,70.7,29.3,65.1,34.9,67.6,76.619,79.327,2.267,0.2,66.8,71.0,1.112,0.961,11.251,-1.1,65,250,556,64,8.1,0,1,0,1,1,0,30,70,65,154,-0.9,12,321,155,145,0.2,0,0,4,0,5,1,97,336,146,295,11.6,0,0,0,0,1,2,18,337,296
2016,Syracuse,10,4,65.2376,64.9033,106.806,109,111.357,99.7255,84,95.507,15.8501,16.2,110.8,94.6,0.86,32,19,13,59.375,50.4,47.5,35.5,29.4,18.3,20.6,33.0,64.7,35.3,67.0,65.2,47.6,48.7,36.1,30.4,11.9,8.5,58.7,65.7,56.8,43.2,59.7,40.3,65.7,78.621,80.191,1.713,88.863,68.3,66.7,1.065,0.997,30.281,-0.3,70,325,555,39,11.1,3,5,3,6,3,1,33,64,39,30,8.2,18,235,29,212,-0.5,1,0,1,0,3,1,4,265,213,91,9.4,2,0,1,2,2,3,21,240,92
2016,Temple,10,64,66.0022,65.9852,102.785,197,106.619,100.746,105,98.2712,8.34785,8.2,106.3,98.1,0.716,32,21,11,65.625,46.9,46.7,27.1,28.6,13.7,16.6,29.0,70.2,29.8,71.0,66.0,44.5,46.5,34.0,31.4,7.8,9.6,54.7,50.3,62.2,37.8,68.1,31.9,66.7,77.473,79.896,2.186,55.758,68.4,74.0,1.024,1.006,24.923,-0.1,44,289,554,90,5.9,3,3,2,4,3,3,75,124,90,65,5.4,1,85,65,6,4.3,0,1,1,1,0,1,3,283,6,104,9.5,1,0,2,1,2,1,26,308,103
2016,Texas,6,64,66.9315,65.1637,105.726,129,112.821,101.058,111,95.7146,17.1061,16.2,111.5,95.3,0.859,32,20,12,62.5,49.3,47.5,39.7,37.5,15.4,18.5,30.7,67.7,32.3,69.3,66.9,48.5,45.6,33.9,34.3,11.4,8.9,46.5,47.5,64.0,36.0,67.4,32.6,66.3,76.959,81.235,1.958,73.204,66.5,69.5,1.058,1.01,36.005,3.2,70,305,553,33,12.5,6,6,1,3,8,2,15,48,34,8,10.5,5,109,8,73,1.5,1,0,1,3,2,1,63,348,73,299,11.7,5,2,2,1,2,1,2,348,300
2016,Texas A&M,3,16,68.3815,66.5488,110.081,54,114.159,95.4495,24,92.3528,21.8057,21.5,113.7,92.2,0.918,34,26,8,76.47059,51.4,47.1,37.5,32.4,17.2,20.9,35.0,70.0,30.0,65.0,68.3,50.7,45.6,35.0,32.9,11.0,9.3,63.4,56.2,63.0,37.0,60.5,39.5,68.1,78.219,80.689,1.815,69.544,67.3,65.7,1.104,0.953,27.831,5.2,60,225,552,16,15.5,4,2,4,2,9,4,16,47,16,29,8.2,13,323,33,150,0.2,1,1,0,1,4,0,28,311,125,210,10.6,3,0,1,0,5,1,19,311,232
2016,Texas Tech,8,64,66.9205,65.9989,107.068,103,113.846,103.316,156,99.1212,14.7244,13.9,112.4,98.5,0.82,31,19,12,61.29032,49.9,49.3,43.1,32.9,17.7,18.9,31.7,67.6,32.4,68.3,66.9,49.2,47.2,34.5,35.2,11.8,8.5,53.2,45.9,69.6,30.4,62.1,37.9,67.3,77.56,80.266,1.716,18.334,74.6,70.4,1.07,1.032,32.532,1.3,141,262,551,54,9.1,2,6,2,3,8,2,49,127,54,27,8.3,19,197,27,36,2.5,1,0,1,3,5,2,16,289,36,13,8.0,3,2,2,1,3,1,2,289,14
2016,Tulsa,11,68,69.0244,68.4348,106.594,115,111.352,100.324,96,99.564,11.788,9.8,109.2,99.4,0.747,31,20,11,64.51613,50.4,48.3,40.0,34.8,15.5,20.6,28.0,69.6,30.4,72.0,69.0,51.0,44.7,32.9,36.3,7.5,9.0,53.4,51.2,63.4,36.6,63.2,36.8,69.5,76.347,79.345,2.725,3.983,67.8,74.9,1.064,1.002,22.502,-1.2,95,146,550,62,8.3,3,2,1,2,4,6,50,79,62,68,5.2,45,324,68,107,0.8,1,2,1,2,1,0,21,301,107,94,9.4,0,0,2,1,3,2,34,317,93
2016,UNC Asheville,15,64,70.5102,70.1811,104.894,154,103.529,97.0228,36,99.3166,4.21193,1.7,101.1,99.4,0.549,31,20,11,64.51613,49.9,48.7,42.4,33.4,18.6,22.4,31.6,70.6,29.4,68.4,70.5,50.6,51.7,32.2,28.8,8.8,6.3,46.3,44.2,69.9,30.1,64.5,35.5,71.1,75.882,77.31,1.148,11.114,70.1,70.6,1.048,0.971,10.414,-6.3,112,83,549,127,2.1,0,1,0,0,1,1,114,265,127,209,-2.7,72,265,209,206,-0.4,1,1,2,1,3,3,77,316,206,83,9.3,1,1,2,0,5,3,48,318,84
2016,UNC Wilmington,13,64,70.5306,70.1618,109.082,71,110.051,100.524,102,100.792,9.25855,8.0,108.6,100.6,0.707,30,23,7,76.66667,51.2,47.1,35.9,54.3,16.0,20.1,32.1,70.1,29.9,67.9,70.5,51.2,45.5,34.1,34.1,10.8,7.9,47.5,47.2,66.6,33.4,71.4,28.6,71.3,76.038,79.546,1.606,1.709,70.4,70.7,1.094,1.005,13.73,-0.7,60,73,548,107,4.4,0,0,0,0,0,1,105,191,107,132,-0.2,129,329,132,11,3.6,1,0,2,1,1,2,8,266,11,56,9.0,5,0,1,0,9,3,48,317,56
2016,USC,8,64,72.8841,71.1914,109.548,66,113.901,101.294,115,99.116,14.7848,15.8,113.8,98.0,0.848,33,21,12,63.63636,52.0,47.3,35.3,28.5,16.5,16.9,32.4,68.1,31.9,67.6,72.9,49.2,46.7,38.5,32.3,12.7,9.4,51.3,50.3,67.6,32.4,65.6,34.4,72.3,78.528,82.316,1.247,72.171,67.8,70.1,1.095,1.012,26.984,0.2,65,47,547,44,10.4,2,4,0,3,9,5,30,79,44,51,6.8,36,247,51,167,0.0,1,3,2,4,1,1,35,339,166,158,10.0,1,0,2,1,4,2,22,339,157
2016,Utah,3,32,67.2963,65.2107,111.524,37,115.673,101.349,121,97.5601,18.1129,17.9,115.2,97.3,0.875,33,25,8,75.75758,55.2,47.4,38.4,23.4,17.8,15.2,29.0,72.0,28.0,71.0,67.3,55.8,43.8,36.0,36.8,10.0,10.5,56.9,42.0,62.4,37.6,68.1,31.9,67.0,77.564,81.582,2.011,34.826,71.7,72.0,1.12,1.01,30.751,5.6,68,278,546,29,13.3,2,5,5,1,11,2,16,55,29,26,8.3,16,263,26,30,2.8,4,3,4,1,2,2,22,120,29,304,11.8,2,0,3,1,3,1,65,311,304
2016,Vanderbilt,11,68,69.19,67.7217,110.017,55,114.458,96.8101,33,94.5381,19.9195,21.8,114.6,92.8,0.919,32,19,13,59.375,53.5,43.1,39.5,34.2,16.8,14.3,27.4,70.6,29.4,72.6,69.2,50.5,42.7,38.8,29.2,12.9,8.8,56.8,43.4,61.9,38.1,69.5,30.5,68.6,78.641,82.804,1.344,60.005,69.9,67.4,1.1,0.965,29.795,-0.4,3,193,545,18,15.4,2,4,2,4,5,5,4,42,18,20,9.1,1,296,19,350,-4.2,1,0,0,3,4,2,89,351,350,276,11.3,1,0,3,0,2,1,49,322,275
2016,VCU,10,32,69.9071,69.4498,109.987,57,110.984,95.4471,23,94.769,16.2152,17.6,111.4,93.8,0.878,34,24,10,70.58824,50.9,49.0,32.3,37.0,16.2,21.9,33.3,72.2,27.8,66.7,69.9,49.6,48.4,35.6,33.6,10.0,9.8,51.2,53.2,67.2,32.8,70.1,29.9,70.3,76.701,79.253,2.092,38.015,69.0,67.6,1.096,0.955,20.513,-0.1,125,107,544,35,12.2,0,1,1,6,8,1,31,47,32,73,4.8,15,319,74,296,-1.8,3,1,4,1,3,1,110,315,277,20,8.2,2,1,0,1,3,0,2,195,13
2016,Villanova,2,1,67.6994,66.5578,113.604,21,118.299,93.853,11,91.552,26.7471,28.5,118.9,90.4,0.959,34,29,5,85.29412,54.3,46.3,34.3,31.4,16.4,20.4,28.6,71.3,28.7,71.4,67.7,56.4,43.9,34.4,33.5,9.7,6.8,60.7,57.3,56.2,43.8,62.5,37.5,67.3,77.358,80.028,1.709,81.555,77.7,66.3,1.133,0.938,30.779,8.9,31,262,543,6,19.0,1,3,8,1,11,1,1,11,6,15,9.4,1,246,14,91,1.1,7,2,4,1,3,1,42,200,91,106,9.5,2,0,0,1,5,1,3,305,106
